Lot,Vitrox ID,Recipe,Start Time,End Time,Yield,Total Inspected,Total Reject
4743118.1,6VTRX01,SKY58083+REV11,2024/03/23 08:49:02,2024/03/23 10:50:23,96.580%,10526,
4743118.2,6VTRX01,SKY58083+REV11,2024/03/23 10:54:38,2024/03/23 11:15:07,76.045%,359,
4743126.1,6VTRX01,SKY58261+REV1,2024/03/25 13:51:06,2024/03/25 16:28:59,97.817%,8520,
4743127.1,6VTRX01,SKY58261+REV1,2024/03/26 00:52:37,2024/03/26 02:19:25,97.445%,12683,
4743127.2,6VTRX01,SKY58261+REV1,2024/03/26 02:23:45,2024/03/26 02:37:29,63.580%,324,
4743128.1,6VTRX01,SKY58261+REV1,2024/03/24 05:13:40,2024/03/24 07:06:18,97.724%,12739,
4743129.1,6VTRX01,SKY58261+REV1,2024/03/25 08:39:15,2024/03/25 11:45:02,95.444%,12709,
4743129.2,6VTRX01,SKY58261+REV1,2024/03/25 11:51:49,2024/03/25 12:36:57,69.958%,709,
4743285.1,6VTRX01,SKY58083+REV11,2024/03/27 11:45:35,2024/03/27 13:03:27,97.086%,10569,
4743285.2,6VTRX01,SKY58083+REV11,2024/03/27 13:06:01,2024/03/27 13:22:19,75.974%,308,
4743286.1,6VTRX01,SKY58083+REV11,2024/03/21 05:17:36,2024/03/21 07:00:02,95.287%,10545,
4743286.2,6VTRX01,SKY58083+REV11,2024/03/21 07:04:37,2024/03/21 07:20:03,55.131%,497,
4743291.1,6VTRX01,SKY58083+REV11,2024/03/27 13:26:05,2024/03/27 15:02:30,95.747%,10628,
4743291.2,6VTRX01,SKY58083+REV11,2024/03/27 15:08:49,2024/03/27 15:22:46,86.031%,451,
4743362.1,6VTRX01,SKY58261+REV1,2024/03/26 02:42:53,2024/03/26 05:24:35,97.180%,13228,
4743363.1,6VTRX01,SKY58261+REV1,2024/03/24 15:13:17,2024/03/24 17:01:19,97.194%,13647,
4743363.2,6VTRX01,SKY58261+REV1,2024/03/24 17:02:42,2024/03/24 17:17:15,46.997%,383,
4743964.1,6VTRX01,SKY58083+REV11,2024/03/22 12:52:28,2024/03/22 14:06:03,96.073%,10644,
4743964.2,6VTRX01,SKY58083+REV11,2024/03/22 14:12:52,2024/03/22 14:25:34,76.442%,416,
4743965.1,6VTRX01,SKY58083+REV11,2024/03/26 16:22:59,2024/03/26 17:32:56,96.860%,10668,
4743968.1,6VTRX01,SKY58083+REV11,2024/03/22 14:27:49,2024/03/22 16:33:43,95.306%,10736,
4743968.2,6VTRX01,SKY58083+REV11,2024/03/22 16:36:03,2024/03/22 16:50:50,79.563%,504,
4743969.1,6VTRX01,SKY58083+REV11,2024/03/27 16:53:12,2024/03/27 18:18:59,97.189%,10742,
4743969.2,6VTRX01,SKY58083+REV11,2024/03/27 18:27:03,2024/03/27 18:35:42,85.099%,302,
4744419.1,6VTRX01,SKY58083+REV11,2024/03/26 13:28:20,2024/03/26 16:21:54,96.889%,10801,
4744420.1,6VTRX01,SKY58083+REV11,2024/03/27 10:44:19,2024/03/27 11:28:35,95.337%,5404,
4744420.2,6VTRX01,SKY58083+REV11,2024/03/27 11:31:01,2024/03/27 11:41:24,83.333%,252,
4745285.1,6VTRX01,SKY58083+REV11,2024/03/27 20:23:42,2024/03/27 22:03:23,97.674%,10703,
4745285.2,6VTRX01,SKY58083+REV11,2024/03/27 22:05:45,2024/03/27 22:15:34,91.566%,249,
4745286.1,6VTRX01,SKY58083+REV11,2024/03/27 18:40:24,2024/03/27 19:53:49,96.984%,10744,
4745286.2,6VTRX01,SKY58083+REV11,2024/03/27 19:56:58,2024/03/27 20:10:47,81.790%,324,
4745992.1,6VTRX01,SKY58083+REV11,2024/03/27 06:21:47,2024/03/27 07:31:16,97.596%,10650,
4745992.2,6VTRX01,SKY58083+REV11,2024/03/27 07:33:28,2024/03/27 07:44:57,74.219%,256,
4745993.1,6VTRX01,SKY58083+REV11,2024/03/27 07:49:53,2024/03/27 08:56:08,97.279%,8378,
4745993.2,6VTRX01,SKY58083+REV11,2024/03/27 08:58:02,2024/03/27 09:09:31,77.193%,228,
4745996.1,6VTRX01,SKY58083+REV11,2024/03/27 15:25:00,2024/03/27 16:50:03,98.107%,10038,
4745997.1,6VTRX01,SKY58083+REV11,2024/03/27 09:12:15,2024/03/27 10:24:00,96.901%,10583,
4745997.2,6VTRX01,SKY58083+REV11,2024/03/27 10:26:07,2024/03/27 10:40:55,79.573%,328,
4746008.1,6VTRX01,SKY58253+REV1,2024/04/10 03:52:08,2024/04/10 04:49:44,97.979%,8314,
4746648.1,6VTRX01,SKY58083+REV11,2024/03/29 12:02:57,2024/03/29 13:43:28,97.398%,10491,
4746968.1,6VTRX01,SKYA23011+REV2,2024/03/28 19:53:42,2024/03/28 20:55:31,98.576%,5546,
4746968.2,6VTRX01,SKYA23011+REV2,2024/03/28 20:58:35,2024/03/28 22:19:11,36.250%,80,
4746972.1,6VTRX01,SKYA23011+REV2,2024/03/28 22:41:38,2024/03/28 23:52:57,97.680%,4785,
4746972.2,6VTRX01,SKYA23011+REV2,2024/03/28 23:58:42,2024/03/29 00:09:53,25.688%,109,
4748156.1 VALID,6VTRX01,SKYA23011+REV2,2024/03/28 22:20:34,2024/03/28 22:27:57,OTAL INSPECTED : 1             Total Yield :   0.000%,1,
4748156.1REP,6VTRX01,SKYA23011+REV2,2024/03/28 17:24:06,2024/03/28 19:14:58,93.397%,5346,
4748156.2 VALID,6VTRX01,SKYA23011+REV2,2024/03/28 22:28:34,2024/03/28 22:37:53,OTAL INSPECTED : 1             Total Yield :   0.000%,1,
4748156.2REP,6VTRX01,SKYA23011+REV2,2024/03/28 19:21:04,2024/03/28 19:45:54,85.434%,357,
4748156.3   FALLA,6VTRX01,SKYA23011+REV2,2024/03/29 00:19:59,2024/03/29 00:31:21,OTAL INSPECTED : 1             Total Yield :   0.000%,1,
4751761.1,6VTRX01,SKY58083+REV11,2024/03/29 13:47:27,2024/03/29 15:41:07,97.349%,5282,
4752211.1,6VTRX01,SKY58083+REV11,2024/03/29 15:52:01,2024/03/29 17:28:49,98.172%,10450,
4753451.1,6VTRX01,SKY58083+REV11,2024/04/01 18:17:29,2024/04/01 18:43:25,97.418%,1317,
4753862.1,6VTRX01,SKYA21067+REV5,2024/04/03 01:12:56,2024/04/03 02:15:02,98.419%,9426,
4753862.2,6VTRX01,SKYA21067+REV5,2024/04/03 02:21:25,2024/04/03 02:31:42,61.745%,149,
4753864.1,6VTRX01,SKYA21067+REV5,2024/04/02 23:54:05,2024/04/03 00:53:42,98.697%,9360,
4753864.2,6VTRX01,SKYA21067+REV5,2024/04/03 00:56:29,2024/04/03 01:07:01,75.610%,123,
4753895.1,6VTRX01,SKY58083+REV11,2024/04/01 04:27:45,2024/04/01 06:38:57,49.973%,1849,
4753895.2,6VTRX01,SKY58083+REV11,2024/04/01 07:01:11,2024/04/01 07:19:14,91.667%,1128,
4754643.1,6VTRX01,SKY58083+REV11,2024/04/01 02:24:02,2024/04/01 04:01:50,84.441%,2076,
4754643.2,6VTRX01,SKY58083+REV11,2024/04/01 04:02:08,2024/04/01 04:18:35,41.176%,323,
4755080.1,6VTRX01,SKY58083+REV11,2024/04/05 17:55:16,2024/04/05 18:46:21,96.717%,5331,
4755080.2,6VTRX01,SKY58083+REV11,2024/04/05 18:47:55,2024/04/05 19:03:58,75.429%,175,
4755081.1,6VTRX01,SKY58083+REV11,2024/04/04 23:26:07,2024/04/04 23:59:05,98.397%,5366,
4755082.1,6VTRX01,SKY58083+REV11,2024/04/05 10:58:03,2024/04/05 11:36:39,97.624%,5388,
4755082.2,6VTRX01,SKY58083+REV11,2024/04/05 11:41:48,2024/04/05 11:54:44,64.063%,128,
4755199.1,6VTRX01,SKYA21067+REV5,2024/04/02 19:39:43,2024/04/02 20:46:16,97.592%,8221,
4755199.2,6VTRX01,SKYA21067+REV5,2024/04/02 21:03:09,2024/04/02 21:21:00,83.249%,197,
4755200.1,6VTRX01,SKYA21067+REV5,2024/04/02 21:27:55,2024/04/02 23:34:27,99.769%,9518,
4755409.1,6VTRX01,SKY58083+REV11,2024/04/05 16:31:38,2024/04/05 17:22:47,96.117%,7057,
4755409.2,6VTRX01,SKY58083+REV11,2024/04/05 17:25:44,2024/04/05 17:35:15,0.365%,274,
4755409.3,6VTRX01,SKY58083+REV11,2024/04/05 17:36:16,2024/04/05 17:53:40,81.597%,576,
4756285.1,6VTRX01,SKY58083+REV11,2024/04/06 21:47:25,2024/04/06 22:58:51,97.443%,8643,
4756287.1,6VTRX01,SKY58083+REV11,2024/04/04 15:31:32,2024/04/04 16:38:56,96.730%,9909,
4756287.2,6VTRX01,SKY58083+REV11,2024/04/04 16:40:59,2024/04/04 16:53:27,65.123%,324,
4756289.1,6VTRX01,SKY58083+REV11,2024/04/05 02:08:17,2024/04/05 04:02:23,97.358%,10408,
4756289.2,6VTRX01,SKY58083+REV11,2024/04/05 04:04:19,2024/04/05 04:13:39,76.727%,275,
4756291.1,6VTRX01,SKY58083+REV11,2024/04/04 16:55:33,2024/04/04 20:53:03,85.793%,10657,
4756291.2,6VTRX01,SKY58083+REV11,2024/04/04 20:53:27,2024/04/04 22:13:28,90.753%,1514,
4756639.1,6VTRX01,SKY58083+REV11,2024/04/05 12:07:37,2024/04/05 12:22:47,97.476%,1466,
4756640.1,6VTRX01,SKY58083+REV11,2024/04/04 12:33:13,2024/04/04 12:52:43,95.547%,1572,
4756640.2,6VTRX01,SKY58083+REV11,2024/04/04 12:56:10,2024/04/04 13:02:32,70.000%,70,
4756661.1,6VTRX01,SKY58083+REV11,2024/04/07 00:59:03,2024/04/07 01:34:16,96.040%,2374,
4756677.1,6VTRX01,SKY58083+REV11,2024/04/05 23:50:33,2024/04/06 01:00:52,96.665%,5338,
4756677.2,6VTRX01,SKY58083+REV11,2024/04/06 01:02:42,2024/04/06 01:10:12,78.857%,175,
4756679.1,6VTRX01,SKY58083+REV11,2024/04/06 11:36:44,2024/04/06 12:44:08,97.808%,7207,
4757560.1,6VTRX01,SKY58083+REV11,2024/04/05 20:42:18,2024/04/05 22:57:43,95.997%,10293,
4757560.2,6VTRX01,SKY58083+REV11,2024/04/05 23:01:23,2024/04/05 23:18:07,75.912%,411,
4757584.1,6VTRX01,SKY58083+REV11,2024/04/05 08:32:32,2024/04/05 10:36:54,96.969%,10459,
4757584.2,6VTRX01,SKY58083+REV11,2024/04/05 10:42:15,2024/04/05 10:54:28,81.388%,317,
4757586.1,6VTRX01,SKY58083+REV11,2024/04/03 04:01:54,2024/04/03 07:52:41,88.810%,2520,
4758173.1,6VTRX01,SKY58083+REV11,2024/04/06 01:42:12,2024/04/06 05:03:50,96.969%,10721,
4758174.1,6VTRX01,SKY58083+REV11,2024/04/05 07:11:08,2024/04/05 08:15:42,97.767%,10705,
4758174.2,6VTRX01,SKY58083+REV11,2024/04/05 08:19:28,2024/04/05 08:28:49,64.435%,239,
4758175.1,6VTRX01,SKY58083+REV11,2024/04/06 15:50:16,2024/04/06 17:09:10,97.866%,10729,
4758176.1,6VTRX01,SKY58083+REV11,2024/04/06 13:38:18,2024/04/06 15:30:13,96.863%,10744,
4758176.2,6VTRX01,SKY58083+REV11,2024/04/06 15:32:47,2024/04/06 15:48:03,72.700%,337,
4758177.1,6VTRX01,SKY58083+REV11,2024/04/05 12:26:55,2024/04/05 13:33:12,96.995%,10747,
4758177.2,6VTRX01,SKY58083+REV11,2024/04/05 13:35:43,2024/04/05 13:48:48,0.000%,322,
4758177.3,6VTRX01,SKY58083+REV11,2024/04/05 13:54:29,2024/04/05 14:15:20,84.558%,667,
4758178.1,6VTRX01,SKY58083+REV11,2024/04/06 05:15:48,2024/04/06 06:54:14,96.949%,10782,
4758178.2,6VTRX01,SKY58083+REV11,2024/04/06 06:57:00,2024/04/06 07:15:47,67.988%,328,
4758909.1,6VTRX01,SKY58083+REV11,2024/04/05 14:31:03,2024/04/05 16:16:14,97.549%,10811,
4758909.2,6VTRX01,SKY58083+REV11,2024/04/05 16:19:00,2024/04/05 16:29:52,70.943%,265,
4758911.1,6VTRX01,SKY58083+REV11,2024/04/04 13:05:14,2024/04/04 14:34:35,96.367%,10846,
4758911.2,6VTRX01,SKY58083+REV11,2024/04/04 14:53:18,2024/04/04 15:24:39,57.882%,406,
4758913.1,6VTRX01,SKY58083+REV11,2024/04/05 19:53:27,2024/04/05 20:31:39,97.164%,1234,
4758915.1,6VTRX01,SKY58083+REV11,2024/04/06 01:16:06,2024/04/06 01:34:48,94.896%,1293,
4758921.1,6VTRX01,SKY58253+REV1,2024/04/08 05:12:45,2024/04/08 06:45:27,98.053%,8733,
4759075.1,6VTRX01,SKY58083+REV11,2024/04/05 23:30:59,2024/04/05 23:45:38,98.230%,1808,
4759076.1,6VTRX01,SKY58083+REV11,2024/04/05 19:13:53,2024/04/05 19:45:45,97.357%,2686,
4759078.1,6VTRX01,SKY58083+REV11,2024/04/04 22:18:57,2024/04/04 23:20:39,97.938%,5335,
4759079.1,6VTRX01,SKY58083+REV11,2024/04/04 06:25:52,2024/04/04 08:20:35,80.690%,5334,
4759079.2,6VTRX01,SKY58083+REV11,2024/04/04 09:03:37,2024/04/04 09:32:58,90.246%,1015,
4759658.1,6VTRX01,SKY58253+REV1,2024/04/08 03:53:17,2024/04/08 05:00:34,97.793%,8654,
4759852.1,6VTRX01,SKY58083+REV11,2024/04/06 20:02:13,2024/04/06 21:43:41,97.212%,6025,
4759853.1,6VTRX01,SKY58083+REV11,2024/04/04 09:39:34,2024/04/04 12:01:56,95.970%,10497,
4759853.2,6VTRX01,SKY58083+REV11,2024/04/04 12:07:23,2024/04/04 12:26:32,72.275%,422,
4759854.1,6VTRX01,SKY58083+REV11,2024/04/06 07:18:08,2024/04/06 08:59:48,96.718%,10633,
4759854.2,6VTRX01,SKY58083+REV11,2024/04/06 09:04:21,2024/04/06 09:24:05,76.000%,350,
4760516.1,6VTRX01,SKY58083+REV11,2024/04/06 23:08:28,2024/04/07 00:33:13,94.254%,5360,
4760516.2,6VTRX01,SKY58083+REV11,2024/04/07 00:37:31,2024/04/07 00:50:17,84.790%,309,
4760517.1,6VTRX01,SKY58083+REV11,2024/04/06 12:46:17,2024/04/06 13:35:39,97.738%,5350,
4760519.1,6VTRX01,SKY58083+REV11,2024/04/05 05:25:57,2024/04/05 06:48:29,97.171%,10641,
4760519.2,6VTRX01,SKY58083+REV11,2024/04/05 06:53:49,2024/04/05 07:05:45,66.113%,301,
4760582.1,6VTRX01,SKY58253+REV1,2024/04/07 21:33:50,2024/04/08 00:09:46,93.407%,8676,
4760582.2,6VTRX01,SKY58253+REV1,2024/04/08 00:24:53,2024/04/08 00:44:41,93.662%,568,
4761105.1,6VTRX01,SKY58083+REV11,2024/04/07 04:14:02,2024/04/07 06:33:21,97.951%,10689,
4761339.1,6VTRX01,SKY58261+REV1,2024/04/07 18:46:09,2024/04/07 20:51:49,95.605%,13585,
4761339.2,6VTRX01,SKY58261+REV1,2024/04/07 20:55:44,2024/04/07 21:22:46,83.445%,598,
4761995.1,6VTRX01,SKY58083+REV11,2024/04/06 17:11:37,2024/04/06 19:32:07,96.554%,10709,
4761995.2,6VTRX01,SKY58083+REV11,2024/04/06 19:35:34,2024/04/06 19:55:16,84.011%,369,
4761996.1,6VTRX01,SKY58083+REV11,2024/04/07 01:39:32,2024/04/07 04:09:01,97.780%,10720,
4762479.1,6VTRX01,SKY58261+REV1,2024/04/07 13:34:01,2024/04/07 15:13:47,93.655%,9172,
4762479.2,6VTRX01,SKY58261+REV1,2024/04/07 16:09:08,2024/04/07 16:32:00,83.498%,1012,
4762480.1,6VTRX01,SKY58261+REV1,2024/04/07 16:41:00,2024/04/07 18:23:21,94.490%,9401,
4762480.2,6VTRX01,SKY58261+REV1,2024/04/07 18:28:18,2024/04/07 18:45:28,80.502%,518,
4764680.1,6VTRX01,SKY58261+REV1,2024/04/07 11:21:48,2024/04/07 13:08:45,94.006%,9759,
4764680.2,6VTRX01,SKY58261+REV1,2024/04/07 13:12:50,2024/04/07 13:29:07,84.038%,639,
53728 NF,6VTRX01,SKY53728-NF,2024/03/05 23:41:30,2024/03/05 23:51:22,5.882%,34,
SKYA21067 PRUEBAS,6VTRX01,SKYA21067+REV1,2024/04/02 16:20:06,2024/04/02 16:59:18,92.593%,108,
VALIDACION DE 84,6VTRX01,SKYA21043+REV1,2024/04/01 21:15:35,2024/04/01 21:24:47,OTAL INSPECTED : 7             Total Yield :   0.000%,7,
32330230.1,6VTRX02,SKYA21055+REV6,2024/03/05 22:56:33,2024/03/05 23:38:46,99.670%,8194,
32330951.1,6VTRX02,SKYA21055+REV6,2024/03/05 01:30:15,2024/03/05 02:16:25,99.121%,8074,
32330951.,6VTRX02,SKYA21055+REV6,2024/03/05 02:18:13,2024/03/05 02:24:15,90.141%,71,
32330952.1,6VTRX02,SKYA21055+REV6,2024/03/05 02:26:03,2024/03/05 03:03:50,99.558%,7693,
32330953.1,6VTRX02,SKYA21055+REV6,2024/03/05 23:46:13,2024/03/06 00:23:46,99.414%,2901,
32330954.1,6VTRX02,SKYA21055+REV6,2024/03/05 03:21:48,2024/03/05 04:10:27,99.615%,7524,
4638898.1,6VTRX02,SKYA21055+REV6,2024/03/01 21:39:05,2024/03/01 23:09:25,91.722%,8094,
4638898.,6VTRX02,SKYA21055+REV6,2024/03/01 23:11:41,2024/03/01 23:26:06,90.597%,670,
4638898.,6VTRX02,SKYA21055+REV6,2024/03/01 23:27:03,2024/03/01 23:45:04,77.778%,63,
4659798.1,6VTRX02,SKY58253+REV5,2024/03/07 18:29:57,2024/03/07 19:05:07,96.716%,3898,
4677685.1,6VTRX02,SKYA21055+REV6,2024/03/01 09:29:02,2024/03/01 10:45:37,85.306%,6302,
4677685.,6VTRX02,SKYA21055+REV6,2024/03/01 10:48:38,2024/03/01 11:19:06,2.268%,926,
4677685.,6VTRX02,SKYA21055+REV6,2024/03/01 11:21:07,2024/03/01 11:42:17,91.492%,905,
4677686.1,6VTRX02,SKYA21055+REV6,2024/03/01 01:42:05,2024/03/01 02:48:13,94.048%,7174,
4677686.,6VTRX02,SKYA21055+REV6,2024/03/01 02:49:14,2024/03/01 03:01:32,63.466%,427,
4677686.3,6VTRX02,SKYA21055+REV6,2024/03/01 05:06:06,2024/03/01 05:16:59,67.066%,334,
4680292.1,6VTRX02,SKY58253+REV5,2024/03/07 12:02:36,2024/03/07 13:21:20,96.326%,8629,
4680292.2,6VTRX02,SKY58253+REV5,2024/03/07 13:23:22,2024/03/07 13:38:00,75.617%,648,
4682322.1,6VTRX02,SKY58253+REV5,2024/03/08 11:36:02,2024/03/08 12:47:32,95.956%,8728,
4682322.2,6VTRX02,SKY58253+REV5,2024/03/08 12:51:10,2024/03/08 13:04:59,92.513%,748,
4683788.1,6VTRX02,SKYA21055+REV6,2024/03/05 21:06:11,2024/03/05 21:46:31,98.486%,7399,
4683788.,6VTRX02,SKYA21055+REV6,2024/02/29 23:49:24,2024/03/01 00:10:28,35.793%,271,
4683788.,6VTRX02,SKYA21055+REV6,2024/03/05 22:06:29,2024/03/05 22:07:28,OTAL INSPECTED : 0             Total Yield :   0.000%,0,
4686104.1,6VTRX02,SKYA23011+REV1,2024/03/04 02:00:03,2024/03/04 04:55:16,96.636%,5559,
4686104.,6VTRX02,SKYA23011+REV1,2024/03/04 05:02:00,2024/03/04 05:12:23,72.131%,183,
4687508.1,6VTRX02,SKY58253+REV5,2024/03/31 20:45:52,2024/03/31 21:26:33,98.884%,7347,
4687508.,6VTRX02,SKY58253+REV5,2024/03/31 21:27:23,2024/03/31 21:34:09,82.927%,82,
4687956.1,6VTRX02,SKYA23011+REV1,2024/03/04 06:12:36,2024/03/04 06:58:58,98.586%,3960,
4687964.1,6VTRX02,SKYA21055+REV6,2024/03/01 11:46:29,2024/03/01 12:32:08,97.623%,8288,
4687964.,6VTRX02,SKYA21055+REV6,2024/03/01 12:33:56,2024/03/01 12:42:25,96.447%,197,
4688305.1,6VTRX02,SKY58253+REV5,2024/03/29 07:39:02,2024/03/29 08:28:45,93.145%,1736,
4688305.,6VTRX02,SKY58253+REV5,2024/03/29 08:31:22,2024/03/29 08:46:12,78.151%,119,
4689902.1,6VTRX02,SKY58253+REV5,2024/03/24 16:11:19,2024/03/24 17:03:42,97.338%,6048,
4691291.1,6VTRX02,SKYA21055+REV6,2024/03/01 03:11:21,2024/03/01 04:35:40,87.321%,7461,
4691291.,6VTRX02,SKYA21055+REV6,2024/03/01 04:38:18,2024/03/01 04:58:36,82.558%,946,
4691291.3,6VTRX02,SKYA21055+REV6,2024/03/01 05:28:14,2024/03/01 05:35:21,53.333%,165,
4693123.1,6VTRX02,SKYA21055+REV6,2024/03/01 05:47:59,2024/03/01 06:55:16,93.218%,7874,
4693123.,6VTRX02,SKYA21055+REV6,2024/03/01 07:00:49,2024/03/01 07:16:16,85.019%,534,
4693123.2R,6VTRX02,SKYA21055+REV6,2024/03/01 07:34:00,2024/03/01 07:56:13,62.500%,80,
4693126.1,6VTRX02,SKYA21055+REV6,2024/03/01 16:49:42,2024/03/01 17:40:54,50.724%,2902,
4693126.,6VTRX02,SKYA21055+REV6,2024/03/01 18:08:01,2024/03/01 18:32:39,95.734%,1430,
4693126.,6VTRX02,SKYA21055+REV6,2024/03/01 18:33:13,2024/03/01 18:45:57,100.000%,61,
4693771.1,6VTRX02,SKYA21055+REV6,2024/03/01 12:44:43,2024/03/01 13:39:28,94.644%,7599,
4693771.,6VTRX02,SKYA21055+REV6,2024/03/01 13:42:43,2024/03/01 13:56:34,81.572%,407,
4702265.1 MATERIAL BUENO,6VTRX02,SKY58253+REV5,2024/03/05 07:16:36,2024/03/05 09:02:51,98.689%,8618,
4702265.1 MATERIAL CLIP,6VTRX02,SKY58253+REV5,2024/03/05 09:14:49,2024/03/05 09:30:53,86.486%,37,
4702629.1 CLIP AMARILLO,6VTRX02,SKY58253+REV5,2024/03/05 14:00:41,2024/03/05 14:08:24,85.714%,28,
4702629.1 MATERIAL BUENO,6VTRX02,SKY58253+REV5,2024/03/05 11:50:29,2024/03/05 13:34:30,96.464%,8681,
4702629.2 MATERIAL BUENO,6VTRX02,SKY58253+REV5,2024/03/05 13:35:07,2024/03/05 13:58:01,89.729%,701,
4703912.1 CLIP AMARILLO,6VTRX02,SKY58253+REV5,2024/03/05 15:43:06,2024/03/05 15:53:07,71.698%,53,
4703912.1 MATERIAL BUENO,6VTRX02,SKY58253+REV5,2024/03/05 14:32:45,2024/03/05 15:35:30,99.082%,8601,
4704954.1,6VTRX02,SKY58083+REV6,2024/03/11 17:45:04,2024/03/11 19:27:38,98.267%,10673,
4706629.1,6VTRX02,SKY77912+REV3,2024/03/02 11:46:38,2024/03/02 16:57:05,97.525%,16080,
4706629.,6VTRX02,SKY77912+REV3,2024/03/02 16:59:57,2024/03/02 17:16:10,43.951%,405,
4707743.1,6VTRX02,SKY77912+REV3,2024/03/02 21:41:02,2024/03/03 00:09:24,OTAL INSPECTED : 0             Total Yield :   0.000%,0,
4707994.1 CLIP AMARILLO.,6VTRX02,SKY58253+REV5,2024/03/05 11:06:46,2024/03/05 11:15:31,65.217%,23,
4707994.1 MATERIAL BUENO.,6VTRX02,SKY58253+REV5,2024/03/05 09:45:38,2024/03/05 11:03:34,98.835%,8582,
4708892.1 CLIP AMARILLO,6VTRX02,SKY58253+REV5,2024/03/05 17:39:14,2024/03/05 17:44:26,76.087%,46,
4708892.1 MATERIAL BUENO.,6VTRX02,SKY58253+REV5,2024/03/05 16:09:29,2024/03/05 17:34:56,97.086%,8613,
4708894.1,6VTRX02,SKY58253+REV4,2024/03/03 21:49:20,2024/03/03 23:36:09,96.323%,8622,
4708894.,6VTRX02,SKY58253+REV4,2024/03/03 23:42:49,2024/03/03 23:54:01,71.519%,316,
4709487.1,6VTRX02,SKY77912+REV3,2024/03/02 08:03:08,2024/03/02 11:05:15,99.105%,16095,
4709487.2,6VTRX02,SKY77912+REV3,2024/03/02 11:20:13,2024/03/02 11:35:46,83.922%,255,
4710581.1,6VTRX02,SKY77912+REV3,2024/03/01 23:55:56,2024/03/02 06:33:46,93.271%,15783,
4710581.1,6VTRX02,SKY77912+REV3,2024/03/01 23:55:56,2024/03/02 00:41:12,59.155%,1704,
4710581.,6VTRX02,SKY77912+REV3,2024/03/02 06:42:13,2024/03/02 07:29:20,87.288%,1062,
4710874.1,6VTRX02,SKYA21055+REV6,2024/03/01 00:15:15,2024/03/01 01:16:22,94.545%,7992,
4710874.,6VTRX02,SKYA21055+REV6,2024/03/01 01:20:05,2024/03/01 01:33:50,82.339%,436,
4710875.1,6VTRX02,SKYA21055+REV6,2024/03/06 09:00:41,2024/03/06 09:48:08,99.797%,7900,
4710876.1,6VTRX02,SKYA21055+REV6,2024/03/10 00:57:23,2024/03/10 03:22:06,98.794%,7961,
4710876.,6VTRX02,SKYA21055+REV6,2024/03/10 03:25:42,2024/03/10 03:32:54,53.125%,96,
4711752.1,6VTRX02,SKYA21055+REV6,2024/03/01 13:58:50,2024/03/01 14:59:55,95.069%,8133,
4711752.,6VTRX02,SKYA21055+REV6,2024/03/01 15:02:47,2024/03/01 15:20:31,85.287%,401,
4711753.1,6VTRX02,SKYA21055+REV6,2024/03/01 08:02:22,2024/03/01 08:58:44,93.943%,8271,
4711753.,6VTRX02,SKYA21055+REV6,2024/03/01 09:01:19,2024/03/01 09:17:05,84.631%,501,
4711754.1,6VTRX02,SKYA21055+REV6,2024/03/09 20:34:02,2024/03/09 22:07:06,99.279%,5823,
4711756.1,6VTRX02,SKYA21055+REV6,2024/03/01 15:22:51,2024/03/01 16:31:04,93.671%,7695,
4711756.,6VTRX02,SKYA21055+REV6,2024/03/01 16:34:12,2024/03/01 16:46:34,99.589%,487,
4711757.1,6VTRX02,SKYA21055+REV6,2024/03/06 07:16:21,2024/03/06 08:12:28,99.755%,7742,
4711758.1,6VTRX02,SKYA21055+REV6,2024/03/21 23:47:29,2024/03/22 01:03:29,95.689%,7701,
4711758.,6VTRX02,SKYA21055+REV6,2024/03/22 01:11:25,2024/03/22 01:21:50,78.916%,332,
4711758.,6VTRX02,SKYA21055+REV6,2024/03/22 01:24:59,2024/03/22 01:37:28,72.857%,70,
4711759.1,6VTRX02,SKYA21055+REV6,2024/03/10 07:39:45,2024/03/10 08:26:21,99.530%,7873,
4711760.1,6VTRX02,SKYA21055+REV6,2024/03/06 12:55:43,2024/03/06 14:09:00,97.707%,7980,
4711760.2,6VTRX02,SKYA21055+REV6,2024/03/06 14:10:32,2024/03/06 14:22:33,95.628%,183,
4711761.1,6VTRX02,SKYA21055+REV6,2024/03/09 05:42:52,2024/03/09 06:42:35,97.330%,7827,
4711761.,6VTRX02,SKYA21055+REV6,2024/03/09 06:44:44,2024/03/09 06:56:36,84.689%,209,
4713179.1,6VTRX02,SKYA21055+REV6,2024/03/10 10:17:58,2024/03/10 11:01:21,99.454%,8062,
4713180.1,6VTRX02,SKYA21055+REV6,2024/03/09 17:11:48,2024/03/09 18:16:21,98.679%,8251,
4713180.,6VTRX02,SKYA21055+REV6,2024/03/09 18:19:37,2024/03/09 18:26:27,68.807%,109,
4713181.1,6VTRX02,SKYA21055+REV6,2024/03/01 18:53:03,2024/03/01 20:35:13,91.420%,8287,
4713181.,6VTRX02,SKYA21055+REV6,2024/03/01 20:37:26,2024/03/01 21:29:29,91.280%,711,
4713181.,6VTRX02,SKYA21055+REV6,2024/03/01 21:29:53,2024/03/01 21:37:34,87.097%,62,
4713183.1,6VTRX02,SKYA21055+REV6,2024/03/09 11:55:31,2024/03/09 13:04:28,97.669%,8281,
4713183.,6VTRX02,SKYA21055+REV6,2024/03/09 13:06:30,2024/03/09 13:19:50,46.114%,193,
